SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.725927407,63,0,"(0.00214, 0.00287]",5652.0,4,0,1,0,1.0
0,0.074185163,64,0,"(0.00214, 0.00287]",4000.0,4,0,1,0,1.0
0,0.324685853,24,1,"(-0.001, 0.000309]",3000.0,7,0,0,0,1.0
0,0.035393327,70,0,"(0.00214, 0.00287]",6800.0,10,0,0,0,1.0
0,0.085575651,26,0,"(0.000309, 0.00134]",3000.0,2,0,0,0,0.0
0,0.001132058,79,0,"(-0.001, 0.000309]",9436.0,8,0,0,0,0.0
0,0.8392761329999999,61,0,"(0.00214, 0.00287]",10750.0,9,0,2,0,1.0
0,0.7600358159999999,33,1,"(0.00367, 0.00468]",5600.0,5,0,1,0,0.0
0,0.255939837,35,0,"(0.00649, 0.04]",2048.0,11,0,1,0,1.0
0,0.06195875400000001,79,0,"(0.000309, 0.00134]",3600.0,3,0,1,0,0.0
0,0.740648379,41,2,"(-0.001, 0.000309]",3447.0,1,1,0,0,1.0
0,0.304810542,47,0,"(0.00287, 0.00367]",7300.0,6,0,1,0,1.0
0,1.052552636,40,0,"(0.00649, 0.04]",3666.0,4,0,1,0,2.0
0,0.069338613,70,0,"(0.00468, 0.00649]",4500.0,5,0,2,0,0.0
0,0.00239976,45,0,"(-0.001, 0.000309]",1805.0,2,0,0,0,0.0
0,0.052654408,68,0,"(0.00214, 0.00287]",10774.0,13,0,3,0,1.0
0,0.195826712,71,0,"(0.00367, 0.00468]",6650.0,19,0,2,0,0.0
1,0.496733479,33,1,"(0.00287, 0.00367]",4833.0,7,0,2,0,1.0
1,0.9999999,27,0,"(-0.001, 0.000309]",2600.0,0,0,0,0,0.0
0,0.103665661,65,0,"(0.00649, 0.04]",5500.0,11,0,6,0,3.0
0,0.576042278,41,0,"(0.00367, 0.00468]",15416.0,14,0,4,0,2.0
0,0.440519827,35,1,"(0.00134, 0.00214]",6350.0,4,1,0,0,1.0
0,0.016399531000000002,56,0,"(0.04, 12.67]",650.0,9,0,3,0,3.0
0,0.514321428,54,0,"(0.00468, 0.00649]",3861.0,13,0,1,0,0.0
0,0.034252881,52,0,"(0.00134, 0.00214]",3515.0,5,0,0,0,1.0
0,0.057062803,43,0,"(0.00367, 0.00468]",6096.0,18,0,1,0,2.0
0,0.101015,48,1,"(0.000309, 0.00134]",4850.0,11,0,0,0,2.0
0,0.526826353,61,0,"(0.00468, 0.00649]",4000.0,7,0,2,0,0.0
0,0.0008420760000000001,64,0,"(-0.001, 0.000309]",1930.0,6,0,0,0,0.0
0,0.08057387099999999,61,0,"(0.00367, 0.00468]",3400.0,4,0,1,0,0.0
0,0.209431415,67,0,"(0.00649, 0.04]",5478.0,12,0,1,0,1.0
0,0.146364569,44,0,"(0.000309, 0.00134]",5000.0,3,0,0,0,1.0
1,0.386406043,51,0,"(0.00468, 0.00649]",4200.0,10,0,1,0,3.0
0,0.573843023,32,0,"(0.00287, 0.00367]",4100.0,7,0,1,0,0.0
0,0.011952392,55,0,"(0.00367, 0.00468]",3633.0,10,0,2,0,0.0
0,0.0,39,0,"(0.00367, 0.00468]",4500.0,9,0,0,0,3.0
0,0.9999999,45,1,"(0.00214, 0.00287]",7100.0,5,0,1,0,4.0
0,0.7847107640000001,44,0,"(0.00649, 0.04]",7700.0,14,0,3,0,1.0
0,0.409628228,46,0,"(0.00134, 0.00214]",6000.0,11,0,0,0,0.0
0,0.25417855,36,0,"(0.00367, 0.00468]",4452.0,5,0,1,0,2.0
0,0.879515061,28,0,"(0.00134, 0.00214]",1800.0,7,0,0,0,0.0
0,0.7174233729999999,56,2,"(0.00214, 0.00287]",9000.0,8,2,1,0,0.0
0,0.11397067,35,0,"(0.00649, 0.04]",7790.0,16,0,7,0,0.0
0,0.0,57,0,"(0.00214, 0.00287]",11500.0,9,0,1,0,0.0
0,0.517132057,33,0,"(0.000309, 0.00134]",3870.0,2,0,0,0,1.0
0,0.959889452,61,0,"(0.00649, 0.04]",13103.0,17,0,2,0,0.0
0,0.057767009,79,0,"(0.00214, 0.00287]",5833.0,11,0,1,0,1.0
0,0.9999999,39,0,"(0.00367, 0.00468]",2807.0,7,0,0,0,2.0
0,0.111401598,48,0,"(0.00287, 0.00367]",16048.0,18,0,3,0,2.0
0,0.554461529,65,0,"(0.00134, 0.00214]",19000.0,16,0,2,0,1.0
0,0.001622463,44,0,"(0.00468, 0.00649]",4160.0,11,0,1,0,2.0
0,0.426977527,65,0,"(0.00214, 0.00287]",4960.0,3,0,1,0,1.0
0,0.04479776,55,0,"(0.00134, 0.00214]",5281.0,6,0,1,0,0.0
0,0.017911404,67,0,"(0.00468, 0.00649]",2916.0,16,0,1,0,0.0
0,0.025277793,60,0,"(0.00134, 0.00214]",5000.0,28,0,1,0,0.0
0,0.025779974,64,0,"(0.00134, 0.00214]",8393.0,5,0,1,0,0.0
0,0.271545486,63,0,"(0.00367, 0.00468]",6000.0,9,0,1,0,0.0
0,0.080454266,33,0,"(0.00468, 0.00649]",11200.0,13,0,4,0,2.0
0,0.176584656,54,2,"(0.00287, 0.00367]",9749.0,9,0,2,0,0.0
0,0.58702889,28,0,"(0.00649, 0.04]",3000.0,9,0,1,0,0.0
0,0.098965603,65,0,"(0.000309, 0.00134]",9926.0,6,0,0,0,0.0
0,0.396698851,30,0,"(0.00649, 0.04]",2150.0,15,0,2,0,0.0
0,0.050381549000000005,32,0,"(0.000309, 0.00134]",3394.0,7,0,0,0,1.0
1,0.036886814,56,1,"(0.000309, 0.00134]",7566.0,10,0,0,1,0.0
0,0.020644495,81,0,"(0.000309, 0.00134]",1558.0,9,0,0,0,1.0
0,0.9999999,23,0,"(0.00287, 0.00367]",1000.0,2,0,0,0,0.0
0,0.014586247,74,0,"(-0.001, 0.000309]",4067.0,6,0,0,0,0.0
0,0.674110491,34,0,"(0.00468, 0.00649]",6231.0,6,0,2,0,0.0
0,0.007252319,54,0,"(0.00468, 0.00649]",4000.0,15,0,2,0,1.0
1,0.943839061,43,1,"(0.00287, 0.00367]",4500.0,8,1,1,1,2.0
0,0.668129861,74,0,"(0.00649, 0.04]",6569.0,19,0,2,0,4.0
0,0.0,67,0,"(0.00214, 0.00287]",8000.0,10,0,1,0,0.0
0,0.022823847,62,1,"(0.04, 12.67]",0.0,6,0,0,0,0.0
0,0.012999698,67,0,"(0.00214, 0.00287]",12388.0,11,0,3,0,0.0
0,0.171950871,44,0,"(0.00367, 0.00468]",9050.0,9,0,2,0,2.0
1,0.9999999,62,3,"(0.00649, 0.04]",5461.0,9,0,1,0,0.0
0,0.003892769,88,0,"(-0.001, 0.000309]",2500.0,4,0,0,0,0.0
0,0.097163428,72,0,"(0.000309, 0.00134]",4400.0,5,0,1,0,0.0
0,0.558410262,45,0,"(0.000309, 0.00134]",10000.0,4,0,1,0,0.0
0,0.053525121,48,0,"(-0.001, 0.000309]",5300.0,9,0,0,0,2.0
0,0.017509173,59,0,"(0.00287, 0.00367]",9500.0,8,0,2,0,0.0
0,0.76160386,64,2,"(0.00468, 0.00649]",9400.0,10,0,2,0,2.0
0,0.8940132479999999,62,0,"(0.04, 12.67]",0.0,2,0,0,0,0.0
0,0.041054328,50,0,"(0.00134, 0.00214]",2500.0,10,0,0,0,0.0
1,0.9999999,29,0,"(0.000309, 0.00134]",2531.0,2,2,0,0,1.0
0,0.99518578,56,0,"(0.00468, 0.00649]",2000.0,13,0,0,0,0.0
0,0.9999999,60,1,"(-0.001, 0.000309]",1920.0,0,0,0,0,0.0
0,0.583428313,66,0,"(0.00649, 0.04]",5500.0,6,0,2,0,0.0
0,0.626849753,31,0,"(0.00214, 0.00287]",2454.0,6,0,0,0,0.0
0,0.275165953,53,3,"(0.00287, 0.00367]",7498.0,15,2,4,0,3.0
0,0.098043884,68,0,"(-0.001, 0.000309]",11250.0,7,0,0,0,0.0
0,0.00781901,77,0,"(-0.001, 0.000309]",3000.0,9,0,0,0,1.0
0,0.716877366,28,0,"(0.00134, 0.00214]",3401.0,3,0,0,0,0.0
0,0.269826909,67,0,"(0.00134, 0.00214]",8979.0,7,0,2,0,1.0
0,0.028284906,46,0,"(0.00287, 0.00367]",10000.0,6,0,2,0,0.0
0,0.005630649000000001,50,1,"(0.000309, 0.00134]",10000.0,6,0,0,0,3.0
0,0.08914554300000001,32,0,"(0.00134, 0.00214]",3333.0,5,0,0,0,0.0
0,0.0,41,0,"(0.00134, 0.00214]",9069.0,5,0,1,0,2.0
0,0.272163798,44,0,"(0.00287, 0.00367]",10380.0,8,0,2,0,0.0
0,0.005240192,46,0,"(0.000309, 0.00134]",20000.0,8,0,0,0,3.0
0,0.056908718,67,0,"(0.00287, 0.00367]",5600.0,6,0,1,0,1.0
0,0.554942194,47,0,"(0.00649, 0.04]",6242.0,5,0,1,0,0.0
0,0.022413034,72,0,"(0.000309, 0.00134]",10251.0,8,0,1,0,0.0
1,0.9999999,51,0,"(-0.001, 0.000309]",1334.0,1,0,0,0,0.0
0,0.649139619,40,0,"(0.00287, 0.00367]",4200.0,5,0,0,0,6.0
0,0.0,78,0,"(0.00649, 0.04]",3400.0,2,0,1,0,0.0
0,0.684319482,47,0,"(0.00468, 0.00649]",17000.0,18,0,3,0,1.0
0,0.377575214,81,0,"(0.00287, 0.00367]",3300.0,15,0,0,0,0.0
0,0.24480453,31,0,"(0.00134, 0.00214]",2325.0,5,0,0,0,0.0
0,0.019380102,52,1,"(0.00214, 0.00287]",8300.0,12,0,1,0,0.0
0,0.254218223,26,0,"(0.04, 12.67]",0.0,7,0,0,0,0.0
0,0.179148466,45,0,"(0.000309, 0.00134]",11550.0,6,0,0,0,5.0
0,0.680523414,53,0,"(0.00287, 0.00367]",2000.0,2,0,0,0,3.0
0,0.538063435,45,0,"(0.00287, 0.00367]",17941.0,20,0,2,0,3.0
0,0.134408028,45,1,"(0.00287, 0.00367]",4110.0,10,0,1,1,1.0
0,0.0,54,1,"(0.000309, 0.00134]",8900.0,9,0,0,0,0.0
0,0.075781817,74,0,"(0.00214, 0.00287]",2200.0,10,0,0,0,0.0
0,0.8225887059999999,36,0,"(0.000309, 0.00134]",1350.0,3,0,0,0,2.0
0,0.000656515,67,0,"(-0.001, 0.000309]",8108.0,8,0,0,0,0.0
0,0.000860738,51,0,"(-0.001, 0.000309]",5045.0,4,0,0,0,0.0
0,0.152769446,40,0,"(0.00468, 0.00649]",3916.0,8,0,1,0,0.0
0,0.209881116,48,1,"(0.00214, 0.00287]",8020.0,19,0,1,0,2.0
0,0.092049854,64,0,"(0.00287, 0.00367]",8583.0,14,0,1,0,1.0
0,0.122221368,24,0,"(0.00649, 0.04]",3267.0,7,0,1,0,0.0
0,0.004129312,58,0,"(0.00468, 0.00649]",7150.0,13,0,2,0,0.0
0,0.014088028,51,0,"(-0.001, 0.000309]",3500.0,6,0,0,0,1.0
0,0.205343573,50,0,"(0.00367, 0.00468]",7250.0,4,0,2,0,0.0
0,0.0,68,0,"(0.000309, 0.00134]",11842.0,4,0,1,0,1.0
0,0.491019073,39,1,"(0.00214, 0.00287]",11000.0,10,0,1,0,0.0
0,0.36408547,73,0,"(0.00649, 0.04]",1130.0,11,0,3,0,0.0
0,0.721190952,31,0,"(0.00649, 0.04]",5700.0,7,0,2,0,1.0
0,0.075175488,64,0,"(0.000309, 0.00134]",18500.0,10,0,1,0,1.0
0,0.021987218,33,0,"(0.00367, 0.00468]",7250.0,17,0,2,0,1.0
0,0.268670008,40,0,"(0.00134, 0.00214]",13922.0,8,0,1,0,2.0
0,0.799609417,63,3,"(0.00649, 0.04]",6666.0,10,0,2,0,0.0
0,0.00815124,67,0,"(0.00367, 0.00468]",6688.0,25,0,2,0,1.0
0,0.8219062490000001,31,0,"(0.00649, 0.04]",4166.0,8,0,2,0,0.0
0,0.08581263800000001,27,0,"(0.00134, 0.00214]",3000.0,13,0,0,0,0.0
0,0.153076938,35,0,"(0.00214, 0.00287]",9000.0,8,0,1,0,0.0
0,0.031031991,62,0,"(0.00214, 0.00287]",8833.0,8,0,2,0,0.0
0,0.480536913,45,0,"(0.00649, 0.04]",8348.0,6,0,4,0,1.0
0,0.99040192,71,0,"(0.000309, 0.00134]",1473.0,3,0,0,0,1.0
0,0.365331164,63,1,"(0.00134, 0.00214]",4516.0,9,0,1,0,0.0
0,1.015549796,54,0,"(0.00468, 0.00649]",2000.0,12,1,1,0,0.0
0,0.113407216,43,0,"(0.00367, 0.00468]",5000.0,9,0,2,0,3.0
0,0.298745026,27,0,"(0.00649, 0.04]",420.0,6,0,0,0,0.0
0,0.9999999,35,1,"(0.00649, 0.04]",1100.0,3,0,1,0,3.0
0,0.015537786,59,0,"(0.00367, 0.00468]",7500.0,18,0,2,0,1.0
0,0.270232273,47,0,"(0.00367, 0.00468]",10400.0,9,0,4,0,2.0
0,0.888737042,40,0,"(0.00468, 0.00649]",10000.0,4,0,1,0,2.0
0,0.8984266329999999,65,1,"(0.00214, 0.00287]",9900.0,10,0,2,0,0.0
0,0.026457266,48,0,"(0.000309, 0.00134]",5266.0,8,0,0,0,0.0
0,0.322485207,41,1,"(0.00287, 0.00367]",6150.0,11,0,2,1,0.0
0,0.777643138,22,1,"(0.00214, 0.00287]",1300.0,3,0,0,0,0.0
0,0.065446728,72,0,"(0.00649, 0.04]",817.0,5,0,1,0,0.0
0,0.380196134,39,0,"(0.00367, 0.00468]",5100.0,13,0,2,0,2.0
0,0.788860425,32,1,"(0.00214, 0.00287]",3000.0,9,0,0,0,0.0
0,0.0,32,0,"(0.00214, 0.00287]",4200.0,5,0,1,0,0.0
0,0.937876941,36,1,"(0.00367, 0.00468]",11223.0,6,1,2,0,0.0
0,0.286196598,50,0,"(0.000309, 0.00134]",8000.0,9,0,0,0,3.0
0,0.023095801000000003,60,1,"(0.00214, 0.00287]",8275.0,14,0,1,0,0.0
0,0.342444266,66,0,"(0.00468, 0.00649]",8613.0,13,0,2,0,0.0
0,0.216428501,41,1,"(0.00287, 0.00367]",6666.0,5,0,1,0,2.0
0,0.920207979,36,0,"(0.00468, 0.00649]",6461.0,5,0,2,0,0.0
0,0.4273913620000001,42,0,"(0.00468, 0.00649]",7780.0,9,0,2,0,0.0
0,0.7641970140000001,49,0,"(0.00367, 0.00468]",6121.0,11,0,1,0,3.0
0,0.066098898,63,0,"(0.00134, 0.00214]",17833.0,7,0,1,0,2.0
0,0.04947611,48,0,"(0.00134, 0.00214]",1980.0,6,1,0,0,1.0
0,0.399554718,57,0,"(0.00134, 0.00214]",3500.0,6,0,0,0,0.0
0,0.028640628,52,0,"(0.00214, 0.00287]",5600.0,13,0,1,0,3.0
0,0.469501452,62,0,"(0.00367, 0.00468]",5000.0,8,0,3,0,2.0
0,0.006371131,57,0,"(0.00134, 0.00214]",11800.0,6,0,1,0,1.0
0,0.97550245,53,1,"(0.00134, 0.00214]",10301.0,8,0,1,0,0.0
0,0.0021249470000000003,67,0,"(0.00214, 0.00287]",4070.0,12,0,1,0,0.0
0,0.000891663,76,0,"(0.00134, 0.00214]",2800.0,7,0,0,0,1.0
0,0.046560865,38,1,"(0.00214, 0.00287]",7300.0,9,0,1,0,1.0
0,0.050659912,50,0,"(0.00468, 0.00649]",5500.0,7,0,2,0,1.0
1,0.102195584,30,2,"(0.00468, 0.00649]",5900.0,9,0,2,0,0.0
0,0.132159324,34,0,"(0.00468, 0.00649]",3366.0,6,0,2,0,0.0
0,0.665228253,70,0,"(0.00649, 0.04]",8100.0,20,0,2,0,0.0
0,0.891411906,57,1,"(0.00134, 0.00214]",11000.0,5,0,2,0,0.0
0,0.583231012,46,0,"(0.00214, 0.00287]",1377.0,6,0,0,0,3.0
0,0.310085175,30,0,"(0.00287, 0.00367]",2330.0,7,0,0,0,0.0
0,0.131751356,47,0,"(0.00134, 0.00214]",7600.0,4,0,1,0,0.0
0,0.239128648,52,1,"(0.000309, 0.00134]",9400.0,6,0,0,0,2.0
0,0.064779792,31,0,"(0.04, 12.67]",1.0,8,0,0,0,0.0
0,0.027918526000000003,61,0,"(0.00367, 0.00468]",13750.0,14,0,3,0,2.0
0,0.05683039,53,0,"(0.000309, 0.00134]",4804.0,7,0,1,0,0.0
0,0.0,62,0,"(0.00287, 0.00367]",10000.0,6,0,1,0,2.0
0,0.035582758,51,0,"(0.00214, 0.00287]",11600.0,10,0,1,0,4.0
0,0.166987155,67,0,"(0.000309, 0.00134]",5000.0,5,0,1,0,0.0
0,0.326224592,44,2,"(0.00367, 0.00468]",2238.0,6,0,0,0,1.0
0,0.941521058,46,3,"(0.00214, 0.00287]",8000.0,8,1,1,3,3.0
0,0.9999999,50,0,"(0.00134, 0.00214]",28000.0,4,0,1,0,1.0
0,0.8109571190000001,51,0,"(0.04, 12.67]",15000.0,11,0,2,0,0.0
0,0.54579002,46,0,"(0.00367, 0.00468]",7200.0,9,0,2,0,2.0
0,0.090090928,76,0,"(0.00287, 0.00367]",3806.0,5,0,1,0,0.0
0,0.472386281,39,0,"(0.000309, 0.00134]",2166.0,6,0,0,0,1.0
0,0.237275015,29,0,"(0.00649, 0.04]",4200.0,6,0,1,0,1.0
0,1.050452166,61,1,"(0.00468, 0.00649]",5100.0,11,0,2,0,0.0
0,0.218996503,44,0,"(0.00468, 0.00649]",9400.0,15,0,5,0,2.0
1,0.196118287,31,1,"(0.00367, 0.00468]",4100.0,7,0,0,0,0.0
0,0.530984829,37,0,"(0.00468, 0.00649]",5000.0,8,0,1,0,2.0
0,0.023724909,78,0,"(-0.001, 0.000309]",5481.0,4,0,0,0,0.0
0,0.174598875,61,0,"(0.00287, 0.00367]",9750.0,17,0,2,0,2.0
0,0.3602056,47,0,"(0.00287, 0.00367]",13248.0,11,0,2,0,3.0
1,0.827930175,38,0,"(0.00649, 0.04]",2600.0,4,0,2,1,0.0
0,0.843462933,53,0,"(0.00367, 0.00468]",8861.0,17,0,2,0,0.0
0,0.213975259,41,0,"(0.00649, 0.04]",1000.0,10,0,1,0,3.0
0,0.0,24,0,"(-0.001, 0.000309]",0.0,1,0,0,0,0.0
0,0.542435028,59,0,"(0.00468, 0.00649]",7200.0,14,0,1,0,0.0
0,0.7907283709999999,61,0,"(0.00367, 0.00468]",7916.0,7,0,1,0,1.0
0,0.000578937,74,0,"(0.000309, 0.00134]",6166.0,7,0,1,0,0.0
0,0.328319303,63,0,"(0.00134, 0.00214]",5000.0,9,0,0,0,1.0
0,0.0302541,44,0,"(0.00134, 0.00214]",5300.0,10,0,0,0,2.0
0,0.115648496,53,0,"(0.00134, 0.00214]",3700.0,15,0,0,0,0.0
0,0.18253300600000005,64,0,"(0.00649, 0.04]",3290.0,16,0,1,0,2.0
0,0.28683008600000004,63,0,"(0.00134, 0.00214]",13433.0,6,0,1,0,0.0
0,0.052394761,47,0,"(0.00134, 0.00214]",3000.0,9,0,1,0,1.0
0,0.944035551,53,0,"(0.000309, 0.00134]",4250.0,5,0,0,0,1.0
0,0.99340132,47,0,"(0.00649, 0.04]",2125.0,7,0,1,0,4.0
0,0.018497943,70,0,"(0.00214, 0.00287]",1193.0,12,0,1,0,0.0
0,0.237116974,37,1,"(0.00134, 0.00214]",3237.0,7,0,0,0,0.0
0,0.684210526,61,0,"(0.00214, 0.00287]",4100.0,3,0,0,0,1.0
0,0.013018472,60,0,"(-0.001, 0.000309]",4800.0,7,0,0,0,0.0
0,0.040492757,47,0,"(0.00134, 0.00214]",8709.0,13,0,1,0,1.0
1,0.011595931,64,0,"(0.00367, 0.00468]",2800.0,10,0,0,0,0.0
0,0.254041672,41,0,"(0.00287, 0.00367]",10200.0,10,0,1,0,2.0
0,0.25346493600000003,45,1,"(0.00468, 0.00649]",5828.0,10,0,2,0,1.0
0,0.0014084070000000002,50,0,"(0.00367, 0.00468]",7083.0,23,0,2,0,0.0
0,0.144112928,44,0,"(0.00287, 0.00367]",8200.0,5,0,2,0,2.0
0,0.009345794,75,0,"(-0.001, 0.000309]",821.0,2,0,0,0,0.0
0,0.15500971800000002,45,0,"(0.00214, 0.00287]",9666.0,6,0,1,0,3.0
0,0.021766753,54,0,"(0.00649, 0.04]",3025.0,14,0,5,0,1.0
0,0.055622242,47,1,"(0.00134, 0.00214]",7500.0,16,0,0,0,3.0
0,0.381149871,52,1,"(0.00367, 0.00468]",3247.0,10,0,1,0,0.0
0,0.0,29,0,"(0.00214, 0.00287]",11500.0,7,0,2,0,0.0
0,0.63914671,61,2,"(0.00134, 0.00214]",8068.0,5,0,0,0,1.0
0,0.042290263,88,0,"(-0.001, 0.000309]",4200.0,11,0,0,0,1.0
0,0.3445477,45,0,"(-0.001, 0.000309]",2833.0,3,0,0,0,0.0
0,0.41302978,46,0,"(0.00367, 0.00468]",4300.0,10,0,2,0,2.0
0,0.031644093,68,1,"(0.000309, 0.00134]",13333.0,8,0,2,0,0.0
0,0.389972274,59,0,"(0.00367, 0.00468]",8000.0,9,0,1,0,1.0
0,0.064875788,36,0,"(0.00214, 0.00287]",5000.0,6,0,1,0,0.0
0,0.493758789,52,0,"(0.00134, 0.00214]",7500.0,8,0,0,0,2.0
0,0.903495468,53,0,"(0.00287, 0.00367]",15750.0,14,0,2,0,3.0
0,0.984775176,48,3,"(0.00468, 0.00649]",5000.0,9,0,1,0,0.0
1,0.950401889,45,1,"(0.00649, 0.04]",1742.0,8,0,1,0,0.0
0,0.047800863,63,0,"(0.00214, 0.00287]",6250.0,8,0,1,0,1.0
0,0.077601411,37,0,"(-0.001, 0.000309]",3600.0,1,0,0,0,1.0
0,0.062291435,44,0,"(0.00649, 0.04]",3500.0,22,0,2,0,1.0
0,0.358582795,54,0,"(0.00367, 0.00468]",10833.0,16,0,2,0,3.0
0,0.152794401,55,0,"(0.00468, 0.00649]",6916.0,23,0,2,0,0.0
0,0.367771584,68,0,"(0.00468, 0.00649]",4000.0,9,0,2,0,0.0
1,0.04530778,27,0,"(0.00649, 0.04]",150.0,4,1,0,0,0.0
0,0.001272694,46,0,"(0.00214, 0.00287]",8750.0,6,0,1,0,0.0
0,0.827952728,71,0,"(0.00214, 0.00287]",17919.0,16,0,2,0,0.0
0,0.462045965,59,2,"(0.00367, 0.00468]",8129.0,17,0,2,1,0.0
0,0.9999999,54,0,"(-0.001, 0.000309]",2856.0,0,0,0,0,0.0
0,0.304604362,77,0,"(0.00367, 0.00468]",2286.0,6,0,0,0,0.0
0,0.049337914,37,0,"(0.00214, 0.00287]",3600.0,12,0,0,0,1.0
0,0.826698587,39,0,"(0.00649, 0.04]",4330.0,12,0,1,0,1.0
0,0.186002413,31,0,"(0.00214, 0.00287]",4950.0,12,0,0,0,1.0
0,0.037065568,48,0,"(0.00134, 0.00214]",18166.0,7,0,2,0,0.0
0,0.182317119,36,0,"(0.00649, 0.04]",5400.0,9,0,1,0,0.0
0,0.029988843,84,0,"(-0.001, 0.000309]",4000.0,10,0,0,0,0.0
0,0.007011145999999999,51,0,"(12.67, 3296.64]",1.0,8,0,1,0,3.0
0,0.622469574,45,0,"(0.00468, 0.00649]",2833.0,11,0,2,0,0.0
0,0.665924276,71,0,"(0.00468, 0.00649]",5333.0,13,0,1,0,0.0
0,0.064677186,84,0,"(0.00367, 0.00468]",3333.0,15,0,1,0,0.0
0,0.838161838,50,0,"(0.000309, 0.00134]",2500.0,3,0,0,2,0.0
0,0.231110556,51,0,"(0.000309, 0.00134]",3350.0,3,0,0,0,2.0
0,0.297594642,67,0,"(0.00214, 0.00287]",4145.0,13,0,0,0,0.0
0,0.080887091,66,0,"(0.00367, 0.00468]",10725.0,17,0,9,0,0.0
0,0.848006333,30,0,"(0.000309, 0.00134]",10950.0,5,0,0,0,0.0
0,0.0,43,0,"(0.00468, 0.00649]",15550.0,7,0,2,0,2.0
0,0.0,62,0,"(-0.001, 0.000309]",2667.0,7,0,0,0,0.0
0,0.062162045,62,0,"(0.00134, 0.00214]",9072.0,9,0,1,0,2.0
0,0.586554695,28,0,"(0.00214, 0.00287]",4379.0,6,0,0,0,0.0
0,0.115705334,83,0,"(0.00214, 0.00287]",6500.0,16,0,1,0,1.0
0,0.025760678,48,0,"(0.00367, 0.00468]",4500.0,6,0,1,0,0.0
0,0.051329056,57,0,"(0.000309, 0.00134]",2166.0,5,0,0,0,3.0
1,0.119851436,43,0,"(0.00649, 0.04]",4583.0,9,0,4,0,0.0
1,0.650321464,40,0,"(0.00367, 0.00468]",6484.0,9,0,0,0,0.0
0,0.946634303,49,0,"(0.00649, 0.04]",4637.0,7,0,1,0,0.0
0,0.046522702,61,0,"(-0.001, 0.000309]",7000.0,12,0,0,0,0.0
0,0.086583221,65,0,"(0.00134, 0.00214]",12300.0,6,0,1,0,1.0
0,0.7104909709999999,52,2,"(0.000309, 0.00134]",6095.0,3,0,0,0,0.0
1,0.5507543970000001,39,2,"(0.00468, 0.00649]",3167.0,7,0,0,1,0.0
0,0.009577164,79,0,"(0.00214, 0.00287]",8333.0,17,0,1,0,0.0
0,0.018157098,28,2,"(0.00134, 0.00214]",7500.0,18,0,0,0,0.0
1,0.86141942,61,2,"(0.00468, 0.00649]",12513.0,16,0,2,0,1.0
0,0.0,48,0,"(0.00134, 0.00214]",11666.0,8,0,1,0,3.0
0,0.777965275,46,0,"(0.00649, 0.04]",4550.0,7,0,2,0,0.0
0,0.413566915,54,0,"(0.00649, 0.04]",1900.0,5,0,2,0,0.0
0,0.9999999,54,0,"(0.00134, 0.00214]",3683.0,1,0,0,0,0.0
0,0.303743152,42,1,"(0.00287, 0.00367]",4071.0,8,0,0,0,1.0
0,0.112656326,64,0,"(0.00134, 0.00214]",6538.0,7,0,1,0,1.0
0,0.601965895,46,0,"(0.00287, 0.00367]",13000.0,9,0,1,0,2.0
0,0.0,59,0,"(0.00367, 0.00468]",2650.0,6,0,1,0,0.0
0,0.579870651,52,0,"(0.00468, 0.00649]",9750.0,11,0,1,0,1.0
0,0.036927074,58,0,"(0.000309, 0.00134]",6497.0,5,0,1,0,1.0
1,0.449888579,49,3,"(0.00367, 0.00468]",7374.0,13,0,1,0,1.0
0,0.012887966,70,0,"(0.00134, 0.00214]",7500.0,14,0,1,0,0.0
0,0.352610308,40,0,"(0.04, 12.67]",0.0,4,0,0,0,0.0
1,0.9999999,28,0,"(0.00214, 0.00287]",3969.0,5,2,0,3,0.0
0,0.055815088,76,0,"(0.00134, 0.00214]",7800.0,8,0,1,0,1.0
0,0.03175485,58,0,"(0.000309, 0.00134]",12500.0,11,0,0,0,0.0
1,0.370787958,60,0,"(0.00367, 0.00468]",4245.0,14,0,2,0,1.0
0,0.303068396,54,0,"(0.00367, 0.00468]",5000.0,4,0,2,0,0.0
0,0.010928007,51,0,"(0.00134, 0.00214]",13000.0,32,0,1,0,0.0
0,0.170873317,32,0,"(0.00214, 0.00287]",8000.0,9,0,1,0,2.0
0,0.0,43,0,"(0.00468, 0.00649]",3500.0,15,0,2,0,1.0
0,0.0,69,0,"(-0.001, 0.000309]",0.0,3,0,0,0,0.0
0,0.703317656,59,2,"(0.000309, 0.00134]",11416.0,7,0,0,0,0.0
0,0.003714197,58,0,"(-0.001, 0.000309]",8583.0,7,0,0,0,0.0
0,0.003785579,46,1,"(0.00287, 0.00367]",8750.0,17,0,1,0,2.0
0,0.046303141,43,0,"(0.00134, 0.00214]",2000.0,9,0,0,0,0.0
0,0.0,58,0,"(0.00649, 0.04]",6300.0,5,0,2,0,0.0
0,0.7484197220000001,49,1,"(0.00367, 0.00468]",2865.0,7,0,0,0,0.0
0,0.061565029,64,0,"(0.000309, 0.00134]",8433.0,6,0,1,0,0.0
0,0.086498945,60,0,"(0.00468, 0.00649]",4661.0,15,0,1,0,0.0
